Bryn Mawr College	http://brynmawr.edu	Bryn Mawr	PA
Bucknell University	http://bucknell.edu	Lewisburg	PA
Bucks County Community College	http://bucks.edu	Newtown	PA
California University of Pennsylvania	http://calu.edu	California	PA
Carlow University	http://carlow.edu	Pittsburgh	PA
Community College of Allegheny County	http://ccac.edu	(multiple locations)	PA
Community College of Philadelphia	http://ccp.edu	Philadelphia	PA
Cedar Crest College	http://cedarcrest.edu	Allentown	PA
Chatham University	http://chatham.edu	Pittsburgh	PA
Chestnut Hill College	http://chc.edu	Philadelphia	PA
Clarion University	http://clarion.edu	Clarion	PA
Carnegie Mellon University	http://cmu.edu	Pittsburgh	PA
Delaware County Community College	http://dccc.edu	Media	PA
Delaware Valley College	http://delval.edu	Doylestown	PA
Dickinson College	http://dickinson.edu	Carlisle	PA
Drexel University	http://drexel.edu	Philadelphia	PA
Drexel University College of Medicine	http://drexelmed.edu	Philadelphia	PA
Duquesne University	http://duq.edu	Pittsburgh	PA
Eastern University	http://eastern.edu	Saint Davids	PA
Edinboro University	http://edinboro.edu	Edinboro	PA
Elizabethtown College	http://etown.edu	Elizabethtown	PA
Evangelical Seminary	http://evangelical.edu	Myerstown	PA
Franklin & Marshall College	http://fandm.edu	Lancaster	PA
Saint Francis University	http://francis.edu	Loretto	PA
Grove City College	http://gcc.edu	Grove City	PA
Geneva College	http://geneva.edu	Beaver Falls	PA
Gettysburg College	http://gettysburg.edu	Gettysburg	PA
Harrisburg Area Community College	http://hacc.edu	Harrisburg	PA
Haverford College	http://haverford.edu	Haverford	PA
Holy Family University	http://holyfamily.edu	Philadelphia	PA
Indiana University of Pennsylvania	http://iup.edu	Indiana	PA
Thomas Jefferson University	http://jefferson.edu	Philadelphia	PA
Juniata College	http://juniata.edu	Huntingdon	PA
Keystone College	http://keystone.edu	La Plume	PA
King's College	http://kings.edu	Wilkes-Barre	PA
Kutztown University	http://kutztown.edu	Kutztown	PA
Lackawanna College	http://lackawanna.edu	Scranton	PA
Lafayette College	http://lafayette.edu	Easton	PA
Lancaster County Career and Technology Center	http://lancasterctc.edu	Willow Street	PA
Lancaster Theological Seminary	http://lancasterseminary.edu	Lancaster	PA
La Roche College	http://laroche.edu	Pittsburgh	PA
La Salle University	http://lasalle.edu	Philadelphia	PA
Lehigh Carbon Community College	http://lccc.edu	Schnecksville	PA
Lake Erie College of Osteopathic Medicine	http://lecom.edu	Erie	PA
Lehigh University	http://lehigh.edu	Bethlehem	PA
Lock Haven University	http://lhup.edu	Lock Haven	PA
The Lincoln University	http://lincoln.edu	Lincoln University	PA
Lansdale School of Business	http://lsb.edu	North Wales	PA
Lebanon Valley College	http://lvc.edu	Annville	PA
Lycoming College	http://lycoming.edu	Williamsport	PA
Manor College	http://manor.edu	Jenkintown	PA
Mansfield University	http://mansfield.edu	Mansfield	PA
Marywood University	http://marywood.edu	Scranton	PA
Montgomery County Community College	http://mc3.edu	Blue Bell	PA
Mercyhurst University	http://mercyhurst.edu	Erie	PA
Messiah College	http://messiah.edu	Mechanicsburg	PA
Millersville University	http://millersville.edu	Millersville	PA
Misericordia University	http://misericordia.edu	Dallas	PA
Moravian College	http://moravian.edu	Bethlehem	PA
Mount Aloysius College	http://mtaloy.edu	Cresson	PA
Muhlenberg College	http://muhlenberg.edu	Allentown	PA
Neumann University	http://neumann.edu	Aston	PA
Northampton Community College	http://northampton.edu	Bethlehem	PA
Pennsylvania Gunsmith School	http://pagunsmith.edu	Pittsburgh	PA
Philadelphia College of Osteopathic Medicine	http://pcom.edu	Philadelphia	PA
Pennsylvania College of Technology	http://pct.edu	Williamsport	PA
Philadelphia University	http://philau.edu	Philadelphia	PA
University of Pittsburgh	http://pitt.edu	Pittsburgh	PA
Penn State University	http://psu.edu	University Park	PA
Reading Area Community College	http://racc.edu	Reading	PA
Robert Morris University	http://rmu.edu	Moon Township	PA
Saint Vincent Seminary	http://saintvincentseminary.edu	Latrobe	PA
Salus University	http://salus.edu	Elkins Park	PA
The University of Scranton	http://scranton.edu	Scranton	PA
Shippensburg University	http://ship.edu	Shippensburg	PA
Saint Joseph's University	http://sju.edu	Philadelphia	PA
Slippery Rock University	http://sru.edu	Slippery Rock	PA
Saint Vincent College	http://stvincent.edu	Latrobe	PA
Susquehanna University	http://susqu.edu	Selinsgrove	PA
Swarthmore College	http://swarthmor.edu	Swarthmore	PA
Temple University	http://temple.edu	Philadelphia	PA
The American College of Financial Services	http://theamericancollege.edu	Bryn Mawr	PA
Thiel College	http://thiel.edu	Greenville	PA
University of the Arts	http://uarts.edu	Philadelphia	PA
University of Pennsylvania	http://upenn.edu	Philadelphia	PA
University of the Sciences in Philadelphia	http://usciences.edu	Philadelphia	PA
Valley Forge Christian College	http://vfcc.edu	Phoenixville	PA
Villanova University	http://villanova.edu	Villanova	PA
Washington and Jefferson College	http://washjeff.edu	Washington	PA
Westmoreland County Community College	http://wccc.edu	Youngwood	PA
West Chester University	http://wcupa.edu	West Chester	PA
Westminster College	http://westminster.edu	New Wilmington	PA
Widener University	http://widener.edu	Chester	PA
Wilkes University	http://wilkes.edu	Wilkes-Barre	PA
Wilson College	http://wilson.edu	Chambersburg	PA
York College of Pennsylvania	http://ycp.edu	York	PA
Pennsylvania Academy of the Fine Arts	http://pafa.edu	Philadelphia	PA
East Stroudsburg University	http://esu.edu	East Stroudsburg	PA
Ursinus College	http://ursinus.edu	Collegeville	PA
DeSales University	http://desales.edu	Center Valley	PA
Lancaster Bible College	http://lbc.edu	Lancaster	PA
Cheyney University of Pennsylvania	http://cheyney.edu	Cheyney	PA
Brown University	http://brown.edu	Providence	RI
Bryant University	http://bryant.edu	Smithfield	RI
Community College of Rhode Island	http://ccri.edu	Warwick	RI
Johnson and Wales University	http://jwu.edu	Providence	RI
New England Institute of Technology	http://neit.edu	East Greenwich	RI
Providence College	http://providence.edu	Providence	RI
The University of Rhode Island	http://uri.edu	Kingston	RI
Rhode Island College	http://ric.edu	Providence	RI
Rhose Island School of Design	http://risd.edu	Providence	RI
Roger Williams University	http://rwu.edu	Bristol	RI
University of Rhode Island	http://uri.edu	Kingston	RI
Centura College	http://centura.edu	Columbia	SC
The Citadel Military College of South Carolina	http://citadel.edu	Charleston	SC
Columbia International University	http://ciu.edu	Columbia	SC
Clemson University	http://clemson.edu	Clemson	SC
Coastal Carolina University	http://coastal.edu	Conway	SC
College of Charleston	http://cofc.edu	Charleston	SC
Coker College	http://coker.edu	Hartsville	SC
Columbia College South Carolina	http://columbiasc.edu	Columbia	SC
Florence-Darlington Technical College	http://fdtc.edu	Florence	SC
Francis Marion University	http://fmarion.edu	Florence	SC
Forrest College	http://forrestcollege.edu	Anderson	SC
Furman University	http://furman.edu	Greenville	SC
Lander University	http://lander.edu	Greenwood	SC
Limestone College	http://limestone.edu	Gaffney	SC
Midlands Technical College	http://midlandstech.edu	Columbia	SC
Medical University of South Carolina	http://musc.edu	Charleston	SC
Newberry College	http://newberry.edu	Newberry	SC
North Greenville University	http://ngu.edu	Tigerville	SC
Orangeburg-Calhoun Technical College	http://octech.edu	Orangeburg	SC
Presbyterian College	http://presby.edu	Clinton	SC
University of South Carolina	http://sc.edu	Columbia	SC
South Carolina State University	http://scsu.edu	Oorangeburg	SC
Sinte Gleska University	http://sintegleska.edu	Mission	SC
Spartanburg Methodist College	http://smcsc.edu	Spartanburg	SC
TriCounty Technical College	http://tctc.edu	Pendleton	SC
University of South Carolina Aiken	http://usca.edu	Aiken	SC
University of South Carolina Beaufort	http://uscb.edu	Beaufort	SC
University of South Carolina Upstate	http://uscupstate.edu	Spartanburg	SC
Winthrop University	http://winthrop.edu	Rock Hill	SC
Wofford College	http://wofford.edu	Spartanburg	SC
York Technical College	http://yorktech.edu	Rock Hill	SC
Bob Jones University	http://bju.edu	Greenville	SC
Anderson University	http://andersonuniversity.edu	Anderson	SC
Black Hills State University	http://bhsu.edu	Spearfish	SD
Dakota State University	http://dsu.edu	Madison	SD
Dakota Wesleyan University	http://dwu.edu	Mitchell	SD
Mount Marty College	http://mtmc.edu	Yankton	SD
Northern State University	http://northern.edu	Aberdeen	SD
South Dakota School of Mines and Technology	http://sdsmt.edu	Rapid City	SD
South Dakota State University	http://sdstate.edu	Brookings	SD
University of South Dakota	http://usd.edu	Vermillion	SD
University of Sioux Falls	http://usioxfalls.edu	Sioux Falls	SD
Western Dakota Technical Institute	http://wdt.edu	Rapid City	SD
Austin Peay State University	http://apsu.edu	Clarksville	TN
Belmont University	http://belmont.edu	Nashville	TN
Bryan College	http://bryan.edu	Dayton	TN
Christian Brothers University	http://cbu.edu	Memphis	TN
Carson-Newman University	http://cn.edu	Jefferson City	TN
Columbia State Community College	http://columbiastate.edu	Columbia	TN
Cumberland University	http://cumberland.edu	Lebanon	TN
DeVry University	http://devry.edu	Nashville	TN
East Tennessee State University	http://etsu.edu	Johnson City	TN
Freed-Hardeman University	http://fhu.edu	Henderson	TN
Fisk University	http://fisk.edu	Nashville	TN
Huntington College of Health Sciences	http://hchs.edu	Knoxville	TN
Hiwassee College	http://hiwassee.edu	Madisonville	TN
Johnson University	http://johnsonu.edu	(multiple locations)	TN
Jackson State Community College	http://jscc.edu	Jackson	TN
Lee University	http://leeuniversity.edu	Cleveland	TN
Lincoln Memorial University	http://lmunet.edu	Harrogate	TN
The LeMoyne-Owen College	http://loc.edu	Memphis	TN
The University of Memphis	http://memphis.edu	Memphis	TN
Milligan College	http://milligan.edu	Milligan College	TN
Middle Tennessee State University	http://mtsu.edu	Murfreesboro	TN
Nashville State Community College	http://nscc.edu	Nashville	TN
Pellissippi State Community College	http://pstcc.edu	Knoxville	TN
Rhodes College	http://rhodes.edu	Memphis	TN
Roane State Community College	http://roanestate.edu	Harriman	TN
Southern College of Optometry	http://sco.edu	Memphis	TN
Sewanee The University of the South	http://sewanee.edu	Sewanee	TN
Southern Adventist University	http://southern.edu	Collegedale	TN
The University of Tennessee	http://tennessee.edu	(multiple locations)	TN
Southwest Tennessee Community College	http://tn.edu	Memphis	TN
Tennessee State University	http://tnstate.edu	Nashville	TN
Tennessee Technological University	http://tntech.edu	Cookeville	TN
Tennessee Wesleyan College	http://twcnet.edu	Athens	TN
University of Tennessee Chattanooga	http://utc.edu	Chattanooga	TN
University of Tennessee Health Science Center	http://uthsc.edu	Memphis	TN
University of Tennessee Knoxville	http://utk.edu	Knoxville	TN
University of Tennessee Martin	http://utm.edu	Martin	TN
University of Tennessee Space Institute	http://utsi.edu	Tullahoma	TN
Union University	http://uu.edu	(multiple locations)	TN
Vanderbilt University	http://vanderbilt.edu	Nashville	TN
Volunteer State Community College	http://volstate.edu	Gallatin	TN
King University	http://king.edu	Bristol	TN
Abilene Christian University	http://acu.edu	Abilene	TX
Alamo Colleges	http://alamo.edu	San Antonio	TX
Alvin Community College	http://alvincollege.edu	Alvin	TX
Angelo State University	http://angelo.edu	San Angelo	TX
Austin Community College District	http://austincc.edu	Austin	TX
Austin College	http://austincollege.edu	Sherman	TX
Austin Graduate School of Theology	http://austingrad.edu	Austin	TX
Baylor University	http://baylor.edu	Waco	TX
Blinn College	http://blinn.edu	Brenham	TX
Brazosport College	http://brazosport.edu	Lake Jackson	TX
Brookhaven College	http://brookhavencollege.edu	Dallas	TX
Baptist Health System School of Health Professions	http://bshp.edu	San Antonio	TX
Career Point College	http://careerpointcollege.edu	San Antonio	TX
Cedar Valley College	http://cedarvalleycollege.edu	Lancaster	TX
Coastal Bend College	http://coastalbend.edu	(multiple locations)	TX
College of the Mainland	http://com.edu	Texas City	TX
Concordia University Texas	http://concordia.edu	Austin	TX
Central Texas College	http://ctcd.edu	Killeen	TX
Culinary Institute LeNotre	http://culinaryinstitute.edu	Houston	TX
Dallas Baptist University	http://dbu.edu	Dallas	TX
Del Mar College	http://delmar.edu	Corpus Christi	TX
Dallas Nursing Institute	http://dni.edu	Dallas	TX
El Paso Community College	http://epcc.edu	El Paso	TX
East Texas Baptist University	http://etbu.edu	Marshall	TX
Galen College of Nursing	http://galencollege.edu	San Antonio	TX
Galveston College	http://gc.edu	Galveston	TX
Grayson College	http://grayson.edu	Denison	TX
Houston Baptist University	http://hbu.edu	Houston	TX
Houston Community College	http://hccs.edu	Houston	TX
Hill College	http://hillcollege.edu	Hillsboro	TX
Howard College	http://howardcollege.edu	Big Spring	TX
Howard Payne University	http://hputx.edu	Brownwood	TX
Lamar University	http://lamar.edu	Beaumont	TX
Lamar State College - Port Arthur	http://lamarpa.edu	Port Arthur	TX
Lubbock Christian University	http://lcu.edu	Lubbock	TX
LeTourneau University	http://letu.edu	Longview	TX
Lamar Institute of Technology	http://lit.edu	Beaumont	TX
Lone Star College System	http://lonestar.edu	The Woodlands	TX
Lamar State College - Orange	http://lsco.edu	Orange	TX
McLennan Community College	http://mclennan.edu	Waco	TX
McMurry University	http://mcm.edu	Abilene	TX
Midland College	http://midland.edu	Midland	TX
Midwestern State University	http://mwsu.edu	Wichita Falls	TX
National American University	http://national.edu	(multiple locations)	TX
North Central Texas College	http://nctc.edu	Gainesville	TX
North American University	http://northamerican.edu	Houston	TX
North Lake College	http://northlakecollege.edu	(multiple locations)	TX
Odessa College	http://odessa.edu	Odessa	TX
Ogle School	http://ogleschool.edu	Denton	TX
Our Lady of the Lake University	http://ollusa.edu	San Antonio	TX
Panola College	http://panola.edu	Carthage	TX
Patty Hands Shelton School of Nursing	http://phssn.edu	Abilene	TX
Prairie View A&M University	http://pvamu.edu	Prairie View	TX
Rice University	http://rice.edu	Houston	TX
Richland College	http://richlandcollege.edu	Dallas	TX
San Jacinto College	http://sanjac.edu	Pasadena	TX
Schreiner University	http://schreiner.edu	Kerrville	TX
Stephen F. Austin State University	http://sfasu.edu	Nacogdoches	TX
Sam Houston State University	http://shsu.edu	Huntsville	TX
Southern Methodist University	http://smu.edu	Dallas	TX
South Plains College	http://southplainscollege.edu	Levelland	TX
South Texas College	http://southtexascollege.htp	McAllen	TX
Southwestern University	http://southwestern.edu	Georgetown	TX
Seminary of the Southwest	http://ssw.edu	Austin	TX
South Texas College of Law	http://stcl.edu	Houston	TX
Saint Edward's University	http://stedwards.edu	Austin	TX
Saint Mary's University	http://stmarytx.edu	San Antonio	TX
University of Saint Thomas	http://stthom.edu	Houston	TX
Texas A&M Health Science Center	http://tamhsc.edu	Round Rock	TX
Texas A&M International University	http://tamiu.edu	Laredo	TX
Texas A&M University	http://tamu.edu	College Station	TX
Texas A&M University Commerce	http://tamuc.edu	Commerce	TX
Texas A&M University Corpus Christi	http://tamucc.edu	Corpus Christi	TX
Texas A&M University Kingsville	http://tamuk.edu	Kingsville	TX
Texas A&M University Texarkana	http://tamut.edu	Texarkana	TX
Tarleton State University	http://tarleton.edu	Stephenville	TX
Texas Christian University	http://tcu.edu	Fort Worth	TX
Temple College	http://templejc.edu	Temple	TX
Tyler Junior College	http://tjc.edu	Tyler	TX
Trinity University	http://trinity.edu	San Antonio	TX
Texas State Technical College	http://tstc.edu	(multiple locations)	TX
Texas Southern University	http://tsu.edu	Houston	TX
Texas Tech University	http://ttu.edu	Lubbock	TX
Texas Tech University Health Sciences Center	http://ttuhsc.edu	Lubbock	TX
Texas Woman's University	http://twu.edu	Dallas	TX
Texas Chiropractic College	http://txchiro.edu	Pasadena	TX
Texas State University	http://txstate.edu	San Marcos	TX
University of Dallas	http://udallas.edu	Irving	TX
Universty of Houston	http://uh.edu	Houston	TX
University of Houston Clear Lake	http://uhcl.edu	Houston	TX
University of Houston Downtown	http://uhd.edu	Houston	TX
University of the Incarnate Word	http://uiw.edu	San Antonio	TX
University of Mary Hardin-Baylor	http://umhb.edu	Belton	TX
University of North Texas	http://unt.edu	Denton	TX
University of North Texas Health Science Center	http://unthsc.edu	Fort Worth	TX
University of Texas Arlington	http://uta.edu	Arlington	TX
University of Texas Brownsville	http://utb.edu	Brownsville	TX
University of Texas Dallas	http://utdallas.edu	Richardson	TX
University of Texas at El Paso	http://utep.edu	El Paso	TX
University of Texas at Austin	http://utexas.edu	Austin	TX
University of Texas Health Science Center Houston	http://uth.edu	Houston	TX
University of Texas Health Science Center San Antonio	http://uthscsa.edu	San Antonio	TX
University of Texas Medical Branch at Galveston	http://utmb.edu	Galveston	TX
University of Texas Pan American	http://utpa.edu	Edinburg	TX
University of Texas of the Permian Basin	http://utpb.edu	Odessa	TX
University of Texas at San Antonio	http://utsa.edu	San Antonio	TX
University of Texas Southwestern Medical Center	http://utsouthwestern.edu	Dallas	TX
University of Texas at Tyler	http://uttyler.edu	Tyler	TX
Valley Grande Institute	http://vgi.edu	Weslaco	TX
Victoria College	http://victoriacollege.edu	Victoria	TX
Wayland Baptist University	http://wbu.edu	Plainview	TX
Weatherford College	http://wc.edu	Weatherford	TX
West Texas A&M University	http://wtamu.edu	Canyon	TX
University of the Virgin Islands	http://uvi.edu	Saint Thomas	U.S. Virgin Islands
Brigham Young University	http://byu.edu	Provo	UT
Dixie State University	http://dixie.edu	Saint George	UT
Salt Lake Community College	http://slcc.edu	Salt Lake City	UT
Snow College	http://snow.edu	Ephraim	UT
Southern Utah University	http://suu.edu	Cedar City	UT
Utah State University	http://usu.edu	Logan	UT
University of Utah	http://utah.edu	Salt Lake City	UT
Utah Valley University	http://uvu.edu	Orem	UT
Weber State University	http://weber.edu	Ogden	UT
Western Governors University	https://www.wgu.edu/	Salt Lake City	UT
Averett University	http://averett.edu	Saint Danville	VA
Christendom College	http://christendom.edu	Front Royal	VA
Christopher Newport University	http://cnu.edu	Newport News	VA
Dabney S. Lancaster Community College	http://dslcc.edu	Clifton Forge	VA
Eastern Mennonite University	http://emu.edu	Harrisonburg	VA
Eastern Virginia Medical School	http://evms.edu	Norfolk	VA
Ferrum College	http://ferrum.edu	Ferrum	VA
Germanna Community College	http://germanna.edu	Fredericksburg	VA
George Mason University	http://gmu.edu	Fairfax	VA
Hampden-Sydney College	http://hsc.edu	Hampden-Sydney	VA
The Institute for the Psychological Sciences	http://ipsciences.edu	Arlington	VA
James Madison University	http://jmu.edu	Harrisonburg	VA
Liberty University	http://liberty.edu	Lynchburg	VA
Longwood University	http://longwood.edu	Farmville	VA
Marymount University	http://marymount.edu	Arlington	VA
New River Community College	http://nr.edu	Dublin	VA
Norfolk State University	http://nsu.edu	Norfolk	VA
Northern Virginia Community College	http://nvcc.edu	Springfield	VA
Old Dominion University	http://odu.edu	Norfolk	VA
Radford University	http://radford.edu	Radford	VA
Randolph College	http://randolphcollege.edu	Lynchburg	VA
Rappahannock Community College	http://rappahannock.edu	Glenns	VA
Regent University	http://regent.edu	Virgina Beach	VA
Reynolds Community College	http://reynolds.edu	Richmond	VA
University of Richmond	http://richmond.edu	Richmond	VA
Randolph-Macon College	http://rmc.edu	Ashland	VA
Roanoke College	http://roanoke.edu	Salem	VA
Sentara College of Health Sciences	http://sentara.edu	Chesapeake	VA
Stratford University	http://stratford.edu	Falls Church	VA
Shenandoah University	http://su.edu	Winchester	VA
Southern Virgina University	http://svu.edu	Buena Vista	VA
Southwest Virgina Community College	http://sw.edu	Cedar Bluff	VA
Tidewater Community College	http://tcc.edu	Norfolk	VA
Thomas Nelson Community College	http://tncc.edu	(multiple locations)	VA
University of Mary Washington	http://umw.edu	Fredericksburg	VA
University of Virginia's College at Wise	http://uvawise.edu	Wise	VA
Virginia's Community Colleges	http://vccs.edu	Richmond	VA
Virginia Commonwealth University	http://vcu.edu	Richmond	VA
Virgina Highlands Community College	http://vhcc.edu	Abingdon	VA
Virginia Institute of Marine Science	http://vims.edu	Gloucester Point	VA
University of Virginia	http://virginia.edu	Charlottesville	VA
Virginia Western Community College	http://virginiawestern.edu	Roanoke	VA
Virginia International University	http://viu.edu	Fairfax	VA
Virginia State University	http://vsu.edu	Petersburg	VA
Virginia Polytechnic Institute and State University	http://vt.edu	Blacksburg	VA
Virginia Union University	http://vuu.edu	Richmond	VA
Virginia Wesleyan College	http://vwc.edu	Norfolk	VA
Washington and Lee University	http://wlu.edu	Lexington	VA
The College of William and Mary	http://wm.edu	Williamsburg	VA
Castleton State College of Vermont	http://castleton.edu	Castleton	VT
Champlain College	http://champlain.edu	Burlington	VT
Green Mountain College	http://greenmtn.edu	Poultney	VT
Johnson State College	http://jsc.edu	Johnson	VT
Middlebury College	http://middlebury.edu	Middlebury	VT
New England Culinary Institute	http://neci.edu	Montpelier	VT
Norwich University	http://norwich.edu	Northfield	VT
School for International Training	http://sit.edu	Brattleboro	VT
Saint Michael's College	http://smcvt.edu	Colchester	VT
University of Vermont	http://uvm.edu	Burlington	VT
University of Vermont	http://uvm.edu	Burlington	VT
Vermont Law School	http://vermontlaw.edu	South Royalton	VT
Vermont Technical College	http://vtc.edu	Randolph Center	VT
Bennington College	http://bennington.edu	Bennington	VT
Bellevue College	http://bellevuecollege.edu	Bellevue	WA
Big Bend Community College	http://bigbend.edu	Moses Lake	WA
Cascadia Community College	http://cascadia.edu	Bothell	WA
Centralia College	http://centralia.edu	Centralia	WA
Charter College	http://chartercollege.edu	(multiple locations)	WA
Clark College	http://clark.edu	Vancouver	WA
Central Washington University	http://cwu.edu	Ellensburg	WA
DigiPen Institute of Technology	http://digipen.edu	Redmond	WA
Edmonds Community College	http://edcc.edu	Lynnwood	WA
Everett Community College	http://everettcc.edu	Everett	WA
The Evergreen State College	http://evergreen.edu	Olympia	WA
Eastern Washington University	http://ewu.edu	Cheney	WA
Faith Evangelical College and Seminary	http://faithseminary.edu	Tacoma	WA
Gonzaga University	http://gonzaga.edu	Spokane	WA
Green River Community College	http://greenriver.edu	Enumclaw	WA
Highline College	http://highline.edu	Des Moines	WA
Mukogawa Fort Wright Institute	http://mfwi.edu	Spokane	WA
North Seattle College	http://northseattle.edu	Seattle	WA
Olympic College	http://olympic.edu	Bremerton	WA
Peninsula College	http://pencol.edu	Port Angeles	WA
Perry Technical Institute	http://perrytech.edu	Yakima	WA
Pacific Lutheran University	http://plu.edu	Tacoma	WA
Renton Technical College	http://rtc.edu	Renton	WA
Seattle Central College	http://seattlecentral.edu	Seattle	WA
Seattle University	http://seattleu.edu	Seattle	WA
Shoreline Community College	http://shoreline.edu	Shoreline	WA
Seattle Institute of Oriental Medicine	http://siom.edu	Seattle	WA
Skagit Valley College	http://skagit.edu	Mount Vernon	WA
South Seattle College	http://southseattle.edu	Seattle	WA
Spokane Falls Community College	http://spokanefalls.edu	Spokane	WA
Seattle Pacific University	http://spu.edu	Seattle	WA
Saint Martin's University	http://stmartin.edu	Lacey	WA
University of Puget Sound	http://pugetsound.edu	Tacoma	WA
University of Washington	http://uw.edu	Seattle	WA
University of Washington Bothell	http://uwb.edu	Bothell	WA
Walla Walla University	http://wallawalla.edu	College Place	WA
Whitman College	http://whitman.edu	Walla Walla	WA
Whitworth University	http://whitworth.edu	Spokane	WA
Washington State University	http://wsu.edu	Pullman	WA
Wenatchee Valley College	http://wvc.edu	Wenatchee	WA
Walla Walla Community College	http://wwcc.edu	Walla Walla	WA
Western Washington University	http://wwu.edu	Bellingham	WA
Yakima Valley Community College	http://yvcc.edu	(multiple locations)	WA
University of Washington	http://washington.edu	Seattle	WA
Alverno College	http://alverno.edu	Milwaukee	WI
Carroll University	http://carrollu.edu	Waukesha	WI
Carthage College	http://carthage.edu	Kenosha	WI
Chippewa Valley Technical College	http://cvtc.edu	Eau Claire	WI
Edgewood College	http://edgewood.edu	Madison	WI
Gateway Technical College	http://gtc.edu	Kenosha	WI
The Institute of Beauty and Wellness	http://ibw.edu	Milwaukee	WI
Lawrence University	http://lawrence.edu	Appleton	WI
Madison Area Technical College	http://madisoncollege.edu	Madison	WI
Marquette University	http://marquette.edu	Milwaukee	WI
Milwaukee Area Technical College	http://matc.edu	Milwaukee	WI
Medical College of Wisconsin	http://mcw.edu	Milwaukee	WI
Milwaukee Institute of Art and Design	http://miad.edu	Milwaukee	WI
Moraine Park Technical College	http://morainepark.edu	Fond du Lac	WI
Milwaukee School of Engineering	http://msoe.edu	Milwaukee	WI
Northland College	http://northland.edu	Ashland	WI
Northcentral Technical College	http://ntc.edu	Wausau	WI
Northeast Wisconsin Technical College	http://nwtc.edu	Green Bay	WI
Silver Lake College of the Holy Family	http://sl.edu	Manitowoc	WI
Saint Norbert College	http://snc.edu	De Pere	WI
Cardinal Stritch University	http://stritch.edu	Milwaukee	WI
University of Wisconsin Colleges	http://uwc.edu	Madison	WI
University of Wisconsin Eau Claire	http://uwec.edu	Eau Claire	WI
University of Wisconsin Extension	http://uwex.edu	Madison	WI
University of Wisconsin Green Bay	http://uwgb.edu	Green Bay	WI
University of Wisconsin La Crosse	http://uwlax.edu	La Crosse	WI
University of Wisconsin Milwaukee	http://uwm.edu	Milwaukee	WI
University of Wisconsin Oshkosh	http://uwosh.edu	Oshkosh	WI
University of Wisconsin Platteville	http://uwplatt.edu	Platteville	WI
University of Wisconsin River Falls	http://uwrf.edu	River Falls	WI
University of Wisconsin Stevens Point	http://uwsp.edu	Stevens Point	WI
University of Wisconsin Superior	http://uwsuper.edu	Superior	WI
University of Wisconsin Whitewater	http://uww.edu	Whitewater	WI
Viterbo University	http://viterbo.edu	La Crosse	WI
Waukesha County Technical College	http://wctc.edu	Pewaukee	WI
University of Wisconsin, Madison	http://wisc.edu	Madison	WI
Wisconsin Indianhead Technical College	http://witc.edu	Shell Lake	WI
Wisconsin Lutheran College	http://wlc.edu	Milwaukee	WI
Wisconsin Technical College System	http://wtcsystem.edu	Madison	WI
Western Technical College	http://westerntc.edu	La Crosse	WI
American Public University System	http://apus.edu	Charles Town	WV
Concord University	http://concord.edu	Athens	WV
Eastern West Virgina Community and Technical College	http://easternwv.edu	Moorefield	WV
Fairmont State University	http://fairmontstate.edu	Fairmont	WV
Marshall University	http://marshall.edu	Huntington	WV
Ohio Valley University	http://ovu.edu	Vienna	WV
Pierpont Community and Technical College	http://pierpont.edu	Fairmont	WV
Shepherd University	http://shepherd.edu	Shepherdstown	WV
University of Charleston	http://ucwv.edu	Charleston	WV
West Liberty University	http://westliberty.edu	Wheeling	WV
Wheeling Jesuit University	http://wju.edu	Wheeling	WV
West Virginia Northern Community College	http://wvncc.edu	Wheeling	WV
West Virginia State University	http://wvstateu.edu	Institute	WV
West Virginia University	http://wvu.edu	Morgantown	WV
West Virginia Wesleyan College	http://wvwc.edu	Buckhannon	WV
Casper College	http://caspercollege.edu	Casper	WY
Central Wyoming College	http://cwc.edu	Riverton	WY
National Outdoor Leadership School	http://nols.edu	Lander	WY
Northwest College	http://northwestcollege.edu	Powell	WY
Northern Wyoming Community College District	http://sheridan.edu	Sheridan	WY
University of Wyoming	http://uwyo.edu	Laramie	WY
